mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.0074552694956465,0.5329402339708867,4.563345750172933,0.1265432734158105,0.1,scale,"{'C': 0.1, 'gamma': 'scale'}",0.9007198560287942,0.8874887488748875,0.8814881488148815,0.8898989179061877,0.008034149059275875,3
8.061062733332315,0.14734815025885661,5.693166176478068,0.18111287094779213,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.6535692861427714,0.6552655265526552,0.6408640864086409,0.6498996330346891,0.0064265146077611,6
11.648876825968424,0.3025480224517719,6.680295467376709,0.31811617159903754,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.1796640671865627,0.18871887188718872,0.18151815181518152,0.1833003636296443,0.003905515864801804,9
2.2795914808909097,0.07810971328285865,2.914677619934082,0.08997576967175572,1.0,scale,"{'C': 1.0, 'gamma': 'scale'}",0.9424115176964607,0.9393939393939394,0.93999399939994,0.9405998188301133,0.0013042769617540243,2
8.198210000991821,0.1904055825767116,4.425662517547607,0.025140403773924545,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.874625074985003,0.8763876387638764,0.864986498649865,0.8719997374662481,0.005011040929146115,5
12.119182904561361,0.010728542264400788,6.340340534845988,0.12755198956723762,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.22885422915416917,0.24032403240324032,0.237023702370237,0.2354006546425488,0.004821120864686006,8
2.034139712651571,0.046820915442747635,2.4449819723765054,0.059673185745484594,10.0,scale,"{'C': 10.0, 'gamma': 'scale'}",0.9499100179964007,0.9498949894989499,0.9501950195019502,0.9500000089991003,0.00013802967338036922,1
8.640940427780151,0.15576944540540738,4.537252108256022,0.007757525409710452,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.8812237552489502,0.8820882088208821,0.8754875487548754,0.8795998376082359,0.002929164807541696,4
12.303252379099527,0.1889940587799974,6.3928608894348145,0.21215684835828752,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.2558488302339532,0.2595259525952595,0.2631263126312631,0.25950036515349195,0.002971074839029477,7
